"version","match_id","leagueid","start_date_time","duration","cluster","replay_salt","radiant_win","pre_game_duration","match_seq_num","tower_status_radiant","tower_status_dire","barracks_status_radiant","barracks_status_dire","first_blood_time","lobby_type","human_players","game_mode","flags","engine","radiant_score","dire_score","radiant_team_id","radiant_logo","radiant_team_complete","dire_team_id","dire_logo","dire_team_complete","radiant_captain","dire_captain","patch","region","throw","loss","comeback","stomp","replay_url","series_id","series_type"
21.0,7876670973,16059,"2024-08-02 03:18:13",1884,273,240747679.0,False,90,6628057660,"'0000000000000110'","'0000011110100100'","'00110011'","'00111111'",129,1,10,2,1,1,24,36,9426115.0,2.471989872563605e+18,0.0,8629014.0,2.0362241225902515e+18,1.0,1083977859.0,913081877.0,55,3.0,"","",7623.0,8924.0,"http://replay273.valve.net/570/7876670973_240747679.dem.bz2",895165.0,1.0
21.0,7876686050,16901,"2024-08-02 03:41:07",1919,232,500925389.0,False,90,6628073257,"'0000001000000000'","'0000011110111111'","'00000000'","'00111111'",11,1,10,2,5,1,14,44,7554697.0,1.8278945889751053e+18,0.0,8597976.0,2.0283479914082035e+18,1.0,111620041.0,293904640.0,55,25.0,"","",1094.0,29721.0,"http://replay232.valve.net/570/7876686050_500925389.dem.bz2",895153.0,1.0
21.0,7876698756,16059,"2024-08-02 04:02:00",1848,271,1681174906.0,False,90,6628081951,"'0000011100000100'","'0000011111110110'","'00110011'","'00111111'",71,1,10,2,5,1,22,44,8629324.0,2.518145430787228e+18,1.0,8629318.0,2.50801811205341e+18,1.0,1173255449.0,56981677.0,55,3.0,"","",4112.0,24512.0,"http://replay271.valve.net/570/7876698756_1681174906.dem.bz2",895171.0,1.0
21.0,7876701209,16059,"2024-08-02 04:04:33",1319,271,71955492.0,True,90,6628076884,"'0000011110111111'","'0000011111000100'","'00111111'","'00111111'",327,1,10,2,5,1,24,18,8629014.0,2.0362241225902515e+18,1.0,9426115.0,2.471989872563605e+18,1.0,913081877.0,183270733.0,55,3.0,4419.0,7113.0,"","","http://replay271.valve.net/570/7876701209_71955492.dem.bz2",895165.0,1.0
21.0,7876704245,16312,"2024-08-02 04:09:31",1394,274,1539033838.0,True,90,6628082240,"'0000011110110111'","'0000011111110000'","'00111111'","'00111100'",249,1,10,2,5,1,33,11,8893840.0,2.0193528049960535e+18,0.0,8893825.0,2.001335808621483e+18,0.0,1425359001.0,1459205302.0,55,3.0,701.0,16346.0,"","","http://replay274.valve.net/570/7876704245_1539033838.dem.bz2",895175.0,1.0
21.0,7876721820,16945,"2024-08-02 04:35:36",1210,381,2042256263.0,True,90,6628092879,"'0000011110111110'","'0000011110000110'","'00111111'","'00110011'",53,1,10,2,5,1,41,18,9466541.0,2.497893181093559e+18,0.0,9466549.0,2.5361714164536443e+18,1.0,169605430.0,204312250.0,55,"",348.0,15236.0,"","","http://replay381.valve.net/570/7876721820_2042256263.dem.bz2",895176.0,1.0
21.0,7876726113,16901,"2024-08-02 04:44:35",2552,232,686997704.0,True,90,6628114643,"'0000011000100000'","'0000000000000000'","'00111111'","'00000000'",0,1,10,2,5,1,45,20,7554697.0,1.8278945889751053e+18,0.0,8597976.0,2.0283479914082035e+18,1.0,111620041.0,293904640.0,55,25.0,4793.0,15666.0,"","","http://replay232.valve.net/570/7876726113_686997704.dem.bz2",895153.0,1.0
21.0,7876728887,16059,"2024-08-02 04:47:34",1582,273,63349297.0,True,90,6628101995,"'0000011111111110'","'0000011110000100'","'00111111'","'00110011'",204,1,10,2,5,1,38,22,8629318.0,2.50801811205341e+18,1.0,8629324.0,2.518145430787228e+18,1.0,56981677.0,1173255449.0,55,3.0,4076.0,11420.0,"","","http://replay273.valve.net/570/7876728887_63349297.dem.bz2",895171.0,1.0
21.0,7876729027,16312,"2024-08-02 04:46:32",1893,272,1539343028.0,True,90,6628106418,"'0000011110111110'","'0000000000000000'","'00111111'","'00000001'",241,1,10,2,1,1,29,21,8893825.0,2.001335808621483e+18,0.0,8893840.0,2.0193528049960535e+18,0.0,1459205302.0,1425359001.0,55,3.0,469.0,22416.0,"","","http://replay272.valve.net/570/7876729027_1539343028.dem.bz2",895175.0,1.0
21.0,7876734764,16059,"2024-08-02 04:55:10",1957,274,61642833.0,True,90,6628109455,"'0000011110110110'","'0000000110000100'","'00111111'","'00110011'",43,1,10,2,5,1,41,28,8629315.0,1.9866814447137065e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,1232094007.0,1045494300.0,55,3.0,5425.0,8132.0,"","","http://replay274.valve.net/570/7876734764_61642833.dem.bz2",895177.0,1.0
21.0,7876741947,16945,"2024-08-02 05:06:20",1225,381,1254190129.0,True,90,6628108325,"'0000011110110110'","'0000001110000100'","'00111111'","'00110011'",58,1,10,2,5,1,29,26,9466549.0,2.5361714164536443e+18,1.0,9466541.0,2.497893181093559e+18,0.0,402486366.0,169605430.0,55,"",4053.0,4733.0,"","","http://replay381.valve.net/570/7876741947_1254190129.dem.bz2",895176.0,1.0
21.0,7876754638,16059,"2024-08-02 05:29:39",1388,271,1563075939.0,False,90,6628125884,"'0000011110000100'","'0000011111110110'","'00110111'","'00111111'",68,1,10,2,5,1,18,33,9425656.0,2.497885570409092e+18,1.0,8629005.0,1.9720440230379745e+18,1.0,1622405666.0,1200963940.0,55,3.0,"","",2527.0,13393.0,"http://replay271.valve.net/570/7876754638_1563075939.dem.bz2",895181.0,1.0
21.0,7876758934,16312,"2024-08-02 05:31:11",1905,274,1934783786.0,True,90,6628130214,"'0000011100100100'","'0000011000100110'","'00111111'","'00011111'",138,1,10,2,5,1,47,22,8893840.0,2.0193528049960535e+18,0.0,8893825.0,2.001335808621483e+18,0.0,1425359001.0,1459205302.0,55,3.0,581.0,7663.0,"","","http://replay274.valve.net/570/7876758934_1934783786.dem.bz2",895175.0,1.0
21.0,7876764080,16059,"2024-08-02 05:39:07",1653,273,1016174938.0,False,90,6628131302,"'0000011110100000'","'0000011110110110'","'00111111'","'00111111'",3,1,10,2,5,1,18,35,2443375.0,2.2895853333669847e+18,1.0,8629315.0,1.9866814447137065e+18,1.0,1045494300.0,1232094007.0,55,3.0,"","",898.0,14641.0,"http://replay273.valve.net/570/7876764080_1016174938.dem.bz2",895177.0,1.0
21.0,7876765878,16945,"2024-08-02 05:41:23",1047,381,869086268.0,False,90,6628126085,"'0000011000000110'","'0000011111111110'","'00001011'","'00111111'",68,1,10,2,5,1,15,30,9466541.0,2.497893181093559e+18,0.0,9466549.0,2.5361714164536443e+18,1.0,169605430.0,204312250.0,55,"","","",974.0,8835.0,"http://replay381.valve.net/570/7876765878_869086268.dem.bz2",895176.0,1.0
21.0,7876782931,16059,"2024-08-02 06:07:01",1111,274,1911563855.0,False,90,6628142577,"'0000011000110111'","'0000011111111110'","'00111111'","'00111111'",192,1,10,2,5,1,8,26,8629005.0,1.9720440230379745e+18,1.0,9425656.0,2.497885570409092e+18,1.0,1200963940.0,1622405666.0,55,3.0,"","",610.0,12773.0,"http://replay274.valve.net/570/7876782931_1911563855.dem.bz2",895181.0,1.0
21.0,7876782932,16901,"2024-08-02 06:16:59",2417,232,964004245.0,False,90,6628174244,"'0000011000000000'","'0000011100100110'","'00000000'","'00111111'",102,1,10,2,5,1,31,33,36.0,1.8357766130648988e+18,0.0,8574561.0,2.2985873399398863e+18,0.0,111030315.0,183378746.0,55,25.0,"","",9258.0,18409.0,"http://replay232.valve.net/570/7876782932_964004245.dem.bz2",895184.0,1.0
21.0,7876791339,16312,"2024-08-02 06:17:24",1631,273,32793737.0,False,90,6628156469,"'0000011000110111'","'0000011110100100'","'00001111'","'00111111'",2,1,10,2,5,1,34,32,9332084.0,2.350384442452246e+18,1.0,9332069.0,2.5080117917001994e+18,1.0,1669067572.0,1669583127.0,55,3.0,"","",5342.0,6765.0,"http://replay273.valve.net/570/7876791339_32793737.dem.bz2",895185.0,1.0
21.0,7876795105,15901,"2024-08-02 06:23:13",2480,186,667421889.0,False,90,6628169634,"'0000011100000000'","'0000011111110110'","'00110100'","'00111111'",101,1,10,2,5,1,28,38,9493584.0,2.5035233146216566e+18,0.0,9395679.0,2.499008933815848e+18,0.0,895486980.0,1029972951.0,55,8.0,"","",1078.0,19797.0,"http://replay186.valve.net/570/7876795105_667421889.dem.bz2",895186.0,1.0
21.0,7876804501,16059,"2024-08-02 06:37:01",2191,274,2048547678.0,True,90,6628174302,"'0000011110110100'","'0000000111000110'","'00111111'","'00110011'",101,1,10,2,1,1,38,35,9425656.0,2.497885570409092e+18,1.0,8629005.0,1.9720440230379745e+18,1.0,1621497616.0,1228355759.0,55,3.0,4694.0,8748.0,"","","http://replay274.valve.net/570/7876804501_2048547678.dem.bz2",895181.0,1.0
21.0,7876805967,16059,"2024-08-02 06:37:48",1536,273,1899814105.0,True,90,6628164540,"'0000011110110111'","'0000011110000100'","'00111111'","'00110011'",227,1,10,2,5,1,29,12,9425660.0,2.464108573202956e+18,1.0,8629318.0,2.50801811205341e+18,1.0,1621602027.0,1252616081.0,55,3.0,222.0,12377.0,"","","http://replay273.valve.net/570/7876805967_1899814105.dem.bz2",895187.0,1.0
21.0,7876823604,16312,"2024-08-02 07:00:16",1725,273,1668241553.0,True,90,6628182533,"'0000011110110110'","'0000000110000100'","'00111111'","'00110011'",227,1,10,2,5,1,40,26,9332069.0,2.5080117917001994e+18,1.0,9332084.0,2.350384442452246e+18,1.0,1669583127.0,1669067572.0,55,3.0,0.0,10310.0,"","","http://replay273.valve.net/570/7876823604_1668241553.dem.bz2",895185.0,1.0
21.0,7876833736,16059,"2024-08-02 07:13:15",1985,272,45155428.0,True,90,6628192905,"'0000011000100111'","'0000010110000000'","'00001111'","'00110000'",74,1,10,2,5,1,47,27,8629318.0,2.50801811205341e+18,1.0,9425660.0,2.464108573202956e+18,1.0,1252616081.0,1621602027.0,55,3.0,2525.0,17075.0,"","","http://replay272.valve.net/570/7876833736_45155428.dem.bz2",895187.0,1.0
21.0,7876840316,15901,"2024-08-02 07:21:02",2567,184,415848469.0,True,90,6628212913,"'0000011110100110'","'0000000000000000'","'00111111'","'00110000'",52,1,10,2,5,1,53,27,9395679.0,2.499008933815848e+18,0.0,9493584.0,2.5035233146216566e+18,0.0,1695617010.0,895486980.0,55,8.0,767.0,13969.0,"","","http://replay184.valve.net/570/7876840316_415848469.dem.bz2",895186.0,1.0
21.0,7876848351,16059,"2024-08-02 07:32:23",1535,274,730729582.0,True,90,6628204453,"'0000011110110111'","'0000011111000000'","'00111111'","'00111100'",101,1,10,2,5,1,29,19,9426115.0,2.471989872563605e+18,1.0,8629317.0,2.2749473404090117e+18,1.0,412910858.0,1122407405.0,55,3.0,5810.0,11659.0,"","","http://replay274.valve.net/570/7876848351_730729582.dem.bz2",895189.0,1.0
21.0,7876848824,16945,"2024-08-02 07:31:32",1206,381,497407661.0,True,90,6628199183,"'0000011110110111'","'0000011111100110'","'00111111'","'00111111'",55,1,10,2,5,1,42,14,9466541.0,2.497893181093559e+18,0.0,9466544.0,2.53617141645368e+18,0.0,383717510.0,212527407.0,55,"",0.0,9750.0,"","","http://replay381.valve.net/570/7876848824_497407661.dem.bz2",895190.0,1.0
21.0,7876856113,16901,"2024-08-02 07:40:04",4683,232,223022889.0,False,90,6628305771,"'0000000000100000'","'0000011100100100'","'00011111'","'00111111'",9,1,10,2,1,1,19,20,8574561.0,2.2985873399398863e+18,0.0,36.0,1.8357766130648988e+18,0.0,107803494.0,167976729.0,55,25.0,"","",1538.0,80456.0,"http://replay232.valve.net/570/7876856113_223022889.dem.bz2",895184.0,1.0
21.0,7876858953,16312,"2024-08-02 07:43:20",1998,271,1369301704.0,False,90,6628217800,"'0000011100000110'","'0000010110100000'","'00110011'","'00111100'",123,1,10,2,5,1,33,39,9330493.0,2.4990045932854687e+18,1.0,9330485.0,2.2794526495078828e+18,1.0,1649821650.0,1651253581.0,55,3.0,"","",7103.0,14112.0,"http://replay271.valve.net/570/7876858953_1369301704.dem.bz2",895191.0,1.0
21.0,7876869888,16708,"2024-08-02 08:00:10",1987,154,1604415587.0,False,90,6628234005,"'0000011000000000'","'0000011111110110'","'00000000'","'00111111'",220,1,10,2,5,1,14,45,9449931.0,3140203579104.0,0.0,350190.0,2.540675016074434e+18,0.0,153727297.0,1102532597.0,55,5.0,"","",0.0,28507.0,"http://replay154.valve.net/570/7876869888_1604415587.dem.bz2",895192.0,1.0
21.0,7876874379,16953,"2024-08-02 08:01:33",2097,273,1398471084.0,False,90,6628234931,"'0000011000000000'","'0000011111110110'","'00000011'","'00111111'",112,1,10,2,5,1,11,28,9403748.0,2.4674932497171625e+18,0.0,9280056.0,2.495637028205198e+18,0.0,91460772.0,35504297.0,55,3.0,"","",2358.0,8849.0,"http://replay273.valve.net/570/7876874379_1398471084.dem.bz2",895193.0,1.0
21.0,7876884160,16059,"2024-08-02 08:12:51",2050,272,590929949.0,True,90,6628240255,"'0000011110110111'","'0000000110000000'","'00111111'","'00110000'",153,1,10,2,1,1,43,28,9425660.0,2.464108573202956e+18,1.0,8629318.0,2.50801811205341e+18,1.0,1621624406.0,1049956230.0,55,3.0,2810.0,15462.0,"","","http://replay272.valve.net/570/7876884160_590929949.dem.bz2",895187.0,1.0
21.0,7876885110,16059,"2024-08-02 08:13:43",2338,273,344209836.0,False,90,6628241420,"'0000011100000110'","'0000011110100100'","'00110011'","'00111111'",74,1,10,2,5,1,48,51,8629317.0,2.2749473404090117e+18,1.0,9426115.0,2.471989872563605e+18,1.0,1220632105.0,176158708.0,55,3.0,"","",6068.0,5747.0,"http://replay273.valve.net/570/7876885110_344209836.dem.bz2",895189.0,1.0
21.0,7876885483,16945,"2024-08-02 08:13:13",1291,251,1086012445.0,True,90,6628224745,"'0000011110111111'","'0000011110100110'","'00111111'","'00111111'",152,1,10,2,5,1,42,20,9466544.0,2.53617141645368e+18,0.0,9466541.0,2.497893181093559e+18,0.0,177061558.0,169605430.0,55,15.0,169.0,11986.0,"","","http://replay251.valve.net/570/7876885483_1086012445.dem.bz2",895190.0,1.0
21.0,7876903662,16312,"2024-08-02 08:32:55",1219,271,2140042590.0,True,90,6628241302,"'0000011110111111'","'0000011111000110'","'00111111'","'00110011'",0,1,10,2,5,1,33,16,9330485.0,2.2794526495078828e+18,1.0,9330493.0,2.4990045932854687e+18,1.0,1651476638.0,1649821650.0,55,3.0,67.0,8782.0,"","","http://replay271.valve.net/570/7876903662_2140042590.dem.bz2",895191.0,1.0
21.0,7876914957,16945,"2024-08-02 08:44:41",1145,381,1118528711.0,False,90,6628248431,"'0000011000110110'","'0000011111110110'","'00001111'","'00111111'",0,1,10,2,5,1,28,41,9466541.0,2.497893181093559e+18,0.0,9466544.0,2.53617141645368e+18,0.0,169605430.0,152478256.0,55,"","","",2386.0,12701.0,"http://replay381.valve.net/570/7876914957_1118528711.dem.bz2",895190.0,1.0
21.0,7876920825,15898,"2024-08-02 09:01:00",2451,272,982785650.0,True,90,6628285019,"'0000011110110110'","'0000000000000000'","'00111111'","'00000000'",166,1,10,2,1,1,31,19,9247798.0,2.4697409345556777e+18,0.0,9256405.0,2.538424573666796e+18,0.0,196041577.0,392006194.0,55,3.0,0.0,18292.0,"","","http://replay272.valve.net/570/7876920825_982785650.dem.bz2",895195.0,1.0
21.0,7876927851,15901,"2024-08-02 08:58:52",2194,184,1177523418.0,False,90,6628279414,"'0000000000000000'","'0000011111110100'","'00000000'","'00111111'",98,1,10,2,1,1,16,41,9481730.0,2.4956403785606845e+18,0.0,9466592.0,2.442720999830491e+18,0.0,1029972951.0,895486980.0,55,8.0,"","",1213.0,22731.0,"http://replay184.valve.net/570/7876927851_1177523418.dem.bz2",895196.0,1.0
21.0,7876934012,16953,"2024-08-02 09:05:49",1903,272,1032499463.0,True,90,6628279875,"'0000011110111110'","'0000011000000000'","'00111111'","'00000000'",2,1,10,2,5,1,21,18,9280056.0,2.495637028205198e+18,0.0,9403748.0,2.4674932497171625e+18,0.0,35504297.0,91460772.0,55,3.0,0.0,12486.0,"","","http://replay272.valve.net/570/7876934012_1032499463.dem.bz2",895193.0,1.0
21.0,7876935195,16059,"2024-08-02 09:06:51",1884,273,1114980751.0,False,90,6628276133,"'0000011110000100'","'0000011110111110'","'00110011'","'00111111'",195,1,10,2,5,1,37,46,8629014.0,2.0362241225902515e+18,1.0,8629315.0,1.9866814447137065e+18,1.0,1005626260.0,992327405.0,55,3.0,"","",4254.0,11206.0,"http://replay273.valve.net/570/7876935195_1114980751.dem.bz2",895197.0,1.0
21.0,7876936869,16312,"2024-08-02 09:07:34",1939,271,1362616565.0,False,90,6628279677,"'0000011110000000'","'0000011111110100'","'00111111'","'00111111'",423,1,10,2,5,1,19,43,8961813.0,5.097543432692536e+18,1.0,8936507.0,2.30984824169104e+18,0.0,1525150785.0,1479402527.0,55,3.0,"","",537.0,14356.0,"http://replay271.valve.net/570/7876936869_1362616565.dem.bz2",895198.0,1.0
21.0,7876937346,16708,"2024-08-02 09:08:02",2356,152,1654657246.0,False,90,6628288358,"'0000011000000000'","'0000011100110110'","'00110000'","'00111111'",9,1,10,2,5,1,22,33,9449931.0,3140203579104.0,0.0,350190.0,2.540675016074434e+18,0.0,97822451.0,324045303.0,55,5.0,"","",811.0,28118.0,"http://replay152.valve.net/570/7876937346_1654657246.dem.bz2",895192.0,1.0
21.0,7876979700,16059,"2024-08-02 09:50:56",1990,272,1766834219.0,True,90,6628313158,"'0000011100110111'","'0000000110000110'","'00111111'","'00110011'",53,1,10,2,5,1,44,32,8629315.0,1.9866814447137065e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,162724090.0,948659765.0,55,3.0,4691.0,15403.0,"","","http://replay272.valve.net/570/7876979700_1766834219.dem.bz2",895197.0,1.0
21.0,7876983073,16312,"2024-08-02 09:52:58",1936,271,1953544398.0,True,90,6628323492,"'0000011110110111'","'0000011000110100'","'00111111'","'00001111'",8,1,10,2,5,1,26,16,8936507.0,2.30984824169104e+18,0.0,8961813.0,5.097543432692536e+18,1.0,1479402527.0,1525150785.0,55,3.0,2134.0,13140.0,"","","http://replay271.valve.net/570/7876983073_1953544398.dem.bz2",895198.0,1.0
21.0,7876985637,15901,"2024-08-02 09:55:26",1666,186,269349629.0,False,90,6628318273,"'0000011000000110'","'0000011110110110'","'00000011'","'00111111'",102,1,10,2,5,1,16,21,9395679.0,2.499008933815848e+18,0.0,9481730.0,2.4956403785606845e+18,0.0,895486980.0,1707731674.0,55,8.0,"","",322.0,5842.0,"http://replay186.valve.net/570/7876985637_269349629.dem.bz2",895199.0,1.0
21.0,7876991407,15898,"2024-08-02 10:01:03",1701,274,1892335323.0,False,90,6628323969,"'0000011000000000'","'0000011111111110'","'00000011'","'00111111'",0,1,10,2,5,1,10,45,9256405.0,2.538424573666796e+18,0.0,9247798.0,2.4697409345556777e+18,0.0,392006194.0,196041577.0,55,3.0,"","",-205.0,32585.0,"http://replay274.valve.net/570/7876991407_1892335323.dem.bz2",895195.0,1.0
21.0,7877019504,16708,"2024-08-02 10:33:51",1173,152,1290164596.0,True,90,6628344682,"'0000011111111111'","'0000011100110110'","'00111111'","'00111111'",90,1,10,2,5,1,27,4,8944230.0,2.473119197018013e+18,1.0,9359842.0,5.970154800985346e+18,0.0,1125296112.0,135673679.0,55,5.0,0.0,12694.0,"","","http://replay152.valve.net/570/7877019504_1290164596.dem.bz2",895202.0,1.0
21.0,7877025862,16901,"2024-08-02 10:33:50",3568,232,2138597919.0,False,90,6628381118,"'0000000000000000'","'0000000100000000'","'00110011'","'00111000'",123,1,10,2,1,1,27,38,8574561.0,2.2985873399398863e+18,0.0,36.0,1.8357766130648988e+18,0.0,183378746.0,111030315.0,55,25.0,"","",161.0,20793.0,"http://replay232.valve.net/570/7877025862_2138597919.dem.bz2",895184.0,1.0
21.0,7877036870,15901,"2024-08-02 10:42:21",2095,183,229511591.0,False,90,6628366040,"'0000011000000100'","'0000011100100110'","'00110011'","'00111111'",148,1,10,2,5,1,19,43,9481730.0,2.4956403785606845e+18,0.0,9395679.0,2.499008933815848e+18,0.0,1707731674.0,895486980.0,55,8.0,"","",67.0,19324.0,"http://replay183.valve.net/570/7877036870_229511591.dem.bz2",895199.0,1.0
21.0,7877057062,16953,"2024-08-02 11:00:19",1920,272,516152146.0,True,90,6628382553,"'0000011110110110'","'0000011110000000'","'00111111'","'00110000'",0,1,10,2,5,1,43,9,9247798.0,2.4697409345556777e+18,0.0,9360651.0,2.5237780983244155e+18,1.0,196041577.0,171097887.0,55,3.0,258.0,26521.0,"","","http://replay272.valve.net/570/7877057062_516152146.dem.bz2",895205.0,1.0
21.0,7877085309,16708,"2024-08-02 11:23:03",1638,151,169476868.0,False,90,6628400805,"'0000011100000000'","'0000011111111111'","'00111100'","'00111111'",118,1,10,2,5,1,15,36,9359842.0,5.970154800985346e+18,0.0,8944230.0,2.473119197018013e+18,1.0,146076829.0,1125296112.0,55,5.0,"","",409.0,22317.0,"http://replay151.valve.net/570/7877085309_169476868.dem.bz2",895202.0,1.0
21.0,7877128089,16059,"2024-08-02 12:00:02",1712,271,1103244837.0,False,90,6628433746,"'0000011110000110'","'0000011111110110'","'00110011'","'00111111'",218,1,10,2,5,1,26,33,8629317.0,2.2749473404090117e+18,1.0,8629324.0,2.518145430787228e+18,1.0,1083977859.0,1173255449.0,55,3.0,"","",1393.0,9526.0,"http://replay271.valve.net/570/7877128089_1103244837.dem.bz2",895212.0,1.0
21.0,7877130195,16953,"2024-08-02 11:59:18",2587,272,1570896532.0,True,90,6628458531,"'0000011000110110'","'0000001000000100'","'00111111'","'00000011'",118,1,10,2,5,1,40,22,9360651.0,2.5237780983244155e+18,1.0,9247798.0,2.4697409345556777e+18,0.0,171097887.0,196041577.0,55,3.0,4655.0,26239.0,"","","http://replay272.valve.net/570/7877130195_1570896532.dem.bz2",895205.0,1.0
21.0,7877136217,15901,"2024-08-02 12:02:38",1693,273,1721093612.0,True,90,6628448773,"'0000011110110111'","'0000011110000000'","'00111111'","'00110011'",4,1,10,2,5,1,38,22,9395679.0,2.499008933815848e+18,0.0,9492864.0,2.485508282145076e+18,0.0,285284832.0,1029972951.0,55,3.0,1902.0,17411.0,"","","http://replay273.valve.net/570/7877136217_1721093612.dem.bz2",895213.0,1.0
21.0,7877144913,16901,"2024-08-02 12:16:06",1832,232,1278721422.0,False,90,6628471214,"'0000011000000000'","'0000011100110110'","'00110000'","'00111111'",253,1,10,2,5,1,4,21,8261500.0,2.5023967807316337e+18,1.0,5.0,5.951014424046292e+18,1.0,143693439.0,207829314.0,55,25.0,"","",0.0,22975.0,"http://replay232.valve.net/570/7877144913_1278721422.dem.bz2",895216.0,1.0
21.0,7877192076,16059,"2024-08-02 12:40:55",1573,273,1475187228.0,True,90,6628474572,"'0000011100110110'","'0000011111000000'","'00111111'","'00111111'",80,1,10,2,5,1,32,20,8629324.0,2.518145430787228e+18,1.0,8629317.0,2.2749473404090117e+18,1.0,1173255449.0,1083977859.0,55,3.0,2472.0,9764.0,"","","http://replay273.valve.net/570/7877192076_1475187228.dem.bz2",895212.0,1.0
21.0,7877212740,15901,"2024-08-02 12:54:15",1870,273,1844699781.0,False,90,6628510119,"'0000011000000100'","'0000011110110111'","'00000011'","'00111111'",50,1,10,2,5,1,25,50,9492864.0,2.485508282145076e+18,0.0,9395679.0,2.499008933815848e+18,0.0,1029972951.0,895486980.0,55,3.0,"","",0.0,26006.0,"http://replay273.valve.net/570/7877212740_1844699781.dem.bz2",895213.0,1.0
21.0,7877214854,16708,"2024-08-02 13:00:16",2320,152,1235785447.0,True,90,6628531456,"'0000011100100100'","'0000011100000110'","'00111111'","'00111011'",212,1,10,2,5,1,39,23,8980714.0,2.2985866141531295e+18,0.0,9394949.0,2.5080154996517217e+18,0.0,196400041.0,100406744.0,55,5.0,0.0,18882.0,"","","http://replay152.valve.net/570/7877214854_1235785447.dem.bz2",895228.0,1.0
